created_at,tweet_text,Argumentative
2021-11-16 15:48:24+00:00,"@LincsRebellion @XRebellionUK @BorisJohnson @XRMidlands @InsulateLove are being rightly vilified because in their performative attempt to press the government, they pressed their arses and faces to public roads.
The government and courts are acting on our demands to stop #InsulateBritain reckless vigilantism.",1
2021-11-16 18:38:42+00:00,"@SteveBTooze @rachaelvenables @LBC Amazing how these thugs always compare themselves to actual heroes from our past rather than the far more common self-serving criminals from history that they actually resemble.
#InsulateBritain lie about the science and they lie about history.",1
2021-11-17 10:47:56+00:00,"@damiengayle Fantastic news!
The judge has done the right thing by jailing the Thug 9 from #InsulateBritain",1
2021-11-12 07:00:15+00:00,"Any fuckwits from Insulate Britain been convicted yet ? 
#ecomentalists #InsulateBritain",1
2021-11-17 13:12:17+00:00,@Iromg Best news of the month! You must have had a bad month or be one sad individual! #InsulateBritain,0
2021-11-17 19:49:41+00:00,"I hope every day in prison is time for those morons to reflect on their selfish, arrogant and narcissistic behaviour. #InsulateBritain please know that you are loathed https://t.co/ZXvnd1SfFn",1
2021-11-17 15:20:00+00:00,Imprisoning climate activists is climate change denial. #insulatebritain #climateemergency #climatejustice https://t.co/Xy3Xpdckbo,1
2021-11-17 12:14:14+00:00,"A Bristol man was among those jailed #InsulateBritain 
https://t.co/Kg14S28fUH",0
2021-11-13 09:44:48+00:00,"@BorisJohnson you've spunked your 80 seat majority like some thick, drunken lottery winner. Sort the French, sort #InsulateBritain, sort the Police and stop giving us the Green bullshit agenda",0
2021-11-17 14:08:00+00:00,Who goes to prison for blocking this road? #InsulateBritain https://t.co/SHjeCnzIRw,0
2021-11-14 18:02:24+00:00,"If you are anti-NFT, you are for the destruction of the environment, that is a FACT #green #eco #xr #extinctionrebellion #InsulateBritain #greenparty #environmentalism 

Adopt NFT technology RIGHT FUCKING NOW to save the environment

https://t.co/eDIRLuJVpe",1
2021-11-18 21:55:47+00:00,"Everyone cheering for Range Rover Mum and cheering on the #InsulateBritain 's jail sentence should print off their tweets. 20 years from now when climate emergency is killing many of us, I hope you're still so cheerful especially if you're on the receiving end.",1
2021-11-19 11:52:59+00:00,"Inspired by @SteB777 (sorry Stephen I can't find your tweet), I've just bought a German tank suit for home-working. I'm looking into insulating my home better, but in the meantime I can make daily decisions to not put the heating on.🔥🌏 #ClimateEmergency #InsulateBritain",1
2021-11-17 11:04:32+00:00,"BREAKING: 9 of the #InsulateBritain activists (aged 20-58) have been found guilty of contempt of court for breaching the injunction designed to stop them blocking roads, and have been sentenced to 3-6 months in prison each.",0
2021-11-17 12:57:03+00:00,"Harsh - my colleagues only got a fortnight inside for breaching anti-trespass injunctions at Twyford Down, pretty much the same sort of offence #InsulateBritain committed. It will only inspire others until we do insulate Britain, esp after the #COP26 farce. https://t.co/WDzZ6KC18O",1
2021-11-17 14:38:40+00:00,Oh what a surprise #PritiPatel defaming the #InsulateBritain protestors by describing them as criminals 😳😡 https://t.co/HvwLhkM9Fe,1
2021-11-16 09:33:59+00:00,"""There's nothing else left but to rebel against the people in power
Mass Civil disobedience and peaceful  but persistent disruption
#directaction 
#InsulateBritain 
Don't you admire these actions in Australia and Germany""
via Dina Powves https://t.co/uP0wbY9TJY",1
2021-11-17 12:57:08+00:00,Love the way the chief rabble rouser got 6 months. Hope he gets a bit of a surprise the first time he bends down in the shower! #insulatebritain #bbcnews  https://t.co/5KNsyvSFWR,1
2021-11-10 14:56:14+00:00,Brilliant. If only it was adopted here against the #InsulateBritain f*ckwits. Would solve many problems &amp; save wasting police resources https://t.co/TxacLazgk3,1
2021-11-19 10:09:03+00:00,Reduce the use of cruel bird deterrents on buildings to protect birds. - Sign the Petition! #Housing #NoToBirdSpikes #InsulateBritain https://t.co/crrH3qpUeb via @UKChange,1
2021-11-19 11:40:57+00:00,"https://t.co/cYEs1LEXOo

Ok, this woman is as desperately pathetic as the Insert Brain protestors now

#rangerovermum #insulatebritain #climatechange.",1
2021-11-18 11:27:17+00:00,Seeing lots of people making jokes about #insulatebritain activists getting raped in prison makes me think a lot of the public deserve everything that’s coming https://t.co/ezyjjXTzPj,1
2021-11-19 07:31:59+00:00,"@Guiller06147780 @SVPch ✌️✌️✌️❤️❤️❤️
Sending love and strength from UK where scientists and activists are jailed 
#InsulateBritain https://t.co/8PoalWAEe5",1
2021-11-18 11:34:47+00:00,"""It's SO unfair that I'm going to jail, just because I broke the law! I'm a middle-class lefty person. I shouldn't have to be in the same space as a bunch of ghastly ordinary people. This is a breach of my human rights! Don't they realize how SPECIAL I am?"" #InsulateBritain",1
2021-11-10 13:59:03+00:00,Fascinating Masterclass coming up on how local authorities and community energy can support warm homes in the private rented sector. @UKPNnews @TheNEF #insulatebritain @LGAcomms #COP26 https://t.co/aci6hFNM2c,1
2021-11-17 14:14:09+00:00,"Dr Ben Buse, a Bristol University researcher, was among the Insulate Britain activists jailed this morning.

He was previously jailed for glueing his hand to the dock in court.

Have a read 👇

#InsulateBritain @BristolUni 
https://t.co/fKsbSjfnG4",0
2021-11-17 13:53:34+00:00,"It should be shocking that a loving husband felt he must starve himself &amp; a group of brave environmentalists felt they had to literally glue themselves to a motorway &amp; go to prison all because this is the worst Government in living memory
#InsulateBritain
#FreeNazanin",1
2021-11-16 09:03:25+00:00,Getting crowded outside the High Court with #backoffhh and #insulatebritain both staging protests https://t.co/kc2kvO2Fm1,0
2021-11-17 11:55:06+00:00,@James_J_Marlow To compare what they believe in or may be going throughout to something as horrific as The Holocaust (genocide) really does make my blood boil. I’m one for freedom of speech and all that but surely enough is enough?! @SkyNews @GMB @BBCNews #insulatebritain,1
2021-11-17 15:17:26+00:00,@SirSebastian20 @PoliticsForAlI Or they get 82k a year and get upset at being prevented from working second jobs #InsulateBritain,0
2021-11-17 11:34:57+00:00,"At last, some good #ChristmasLockdown news! 🤣 #insulatebritain 
https://t.co/l5qLcQbltj",1
2021-11-14 14:21:03+00:00,"""Disruption, you know? That part of the theory of social change, when everything else fails...""
#uk #London #ENGLAND #insulatebritain https://t.co/agNbGULtBB",0
2021-11-14 17:17:49+00:00,"@BorisJohnson @COP26 You've wasted your majority like a drunken lottery winner. It's astonishing, given the size of your majority, how utterly useless this govt is. Can't stop illegals, won't arrest climate terrorists like #InsulateBritain, &amp; faffs around with a farcical climate conference instead.",1
2021-11-17 18:22:49+00:00,"Gratitude and solidarity to those #InsulateBritain heroes going to prison today. If only more of us had the courage of our convictions. #COP26 has shown us that Governments aren’t willing to take the steps to reduce emissions quickly enough, NVDA seems the only way forward.",1
2021-11-17 16:22:50+00:00,@InsulateLove Best news I’ve heard all day.Hope they enjoy their porridge at my the tax payers expense #InsulateBritain,1
2021-11-16 17:22:21+00:00,Mic drop for Steve on the treatment of Insulate Britain protesters! Well said! #insulatebritain https://t.co/K2OuDmIhUO,0
2021-11-17 19:32:11+00:00,These mad cunts #InsulateBritain https://t.co/YeyvlQ96ts,1
2021-11-17 11:48:43+00:00,Insulate Britain protesters jailed for defying road blockade ban - I couldn’t be happier. Enjoy the food. I hope they crap themselves every day @InsulateLove #InsulateBritain  https://t.co/pClFJzmptc,1
2021-11-17 18:22:39+00:00,"#insulatebritain good luck to those with prison sentences, really hope it was worth it, when you try to apply for jobs, buy insurances, mortgages etc, your record will hinder you! Assuming you do work, pay tax etc",1
2021-11-17 13:40:32+00:00,"Well Ben you will have a lot of time in prison to lay down. 
#InsulateBritain Benjamin Buse on his way to his cell and new friends. https://t.co/LprxswEHPK",1
2021-11-17 11:17:42+00:00,"@Humdiha Fortunately, today's ruling gives hope to us all that the law is not an ass.
The Thug 9 from #InsulateBritain have been given the prison sentences they deserve.
#ClimateCrisis #EcologicalEmergency #InsulateBritain",1
2021-11-12 15:51:00+00:00,".@GOVUK JUN 2020: “The government will build back better, build back greener, build back faster.”

JAN 2021: Delayed regulations for low carbon homes until 2025 (100s of 1000s of homes built before 2025 will need retrofitting

#COP26 #InsulateBritain",1
2021-11-18 09:10:18+00:00,"""It should be embarrassing that the injunctions were ever granted in those terms.""

The brilliant Alice Hardy, on how the injunctions issued against #InsulateBritain threatened our democratic freedoms, and how they successfully challenged &amp; amended the most recent one. https://t.co/DVqehGJjKK",1
2021-11-17 12:31:17+00:00,"@Barristerblog Once these thugs get a taste for some publicity, it is hard for them not to try more and more stunts to keep up the attention they crave.
#InsulateBritain",1
2021-11-17 15:04:31+00:00,"#InsulateBritain releases a statement that anyone who doesn't join them in blocking roads is ""a bystander... complicit in enabling genocide"".

Where does rhetoric go from here?
https://t.co/Nm1YdBSBbE",1
2021-11-17 19:15:18+00:00,Being imprisoned for peacefully protesting 🚩 🚩 #InsulateBritain,1
2021-11-18 12:46:54+00:00,"I have a feeling this day, and the decision made in court, marks the commencement of a new phase in NVDA and environmental protest in the UK.

#InsulateBritain #ClimateCatastrophe #ClimateActionNow #ClimateAction https://t.co/mAGFU9QKgI",0
2021-11-17 13:21:42+00:00,"#InsulateBritain So proud to live in
""Great Britain"" our ""free country"" were you can be jailed for six months for ""sitting in the road"" and paid 82k a year as an MP for doing sweet fuck all a part from feathering your own nest #ToryDictatorship",1
2021-11-17 07:06:18+00:00,"Hoping for the “Iron Fist of Justice”. 
#InsulateBritain https://t.co/cnOlyG3Lbv https://t.co/50gZDs3BlE",1
2021-11-17 11:11:08+00:00,"@NorthantsLive Meanwhile, nine activists trying to defend our futures are sentenced to prison time for the same disruption. #HighwayNine #InsulateBritain",1
2021-11-18 13:39:45+00:00,"@JamesGRickards #InsulateBritain, protect yourself from the coming cooling",1
2021-11-17 13:09:49+00:00,"Two years ago, just a smidgen over 50% of dwellings in the UK had wall cavity insulation, and less than 40% had adequate loft insulation.

#InsulateBritain are right.

This is a MASSIVE amount of energy being wasted &amp; carbon generated, needlessly. https://t.co/UgtTMAAq6L",1
2021-11-17 16:23:33+00:00,@murdo_fraser Not so Merry Christmas? No doubt be glued to the telly? #InsulateBritain  @colinbrazierGBN @danwootton,1
2021-11-17 19:47:36+00:00,"""Any group that causes misery to motorists can expect JAIL"" Misery? Motorists? Temporary inconvenience more like. Talk to the poor, the homeless, the sick, the disabled, the ones who wait for hours for ambulances &amp; in A&amp;E - about true misery. #InsulateBritain #ExtinctionRebellion https://t.co/sJUr9hxvUk",1
2021-11-17 22:34:58+00:00,"Now #InsulateBritain protesters have been banged up we’ll now see who the real activists are with a conviction to their cause and the middle class bores who think they’re Che Guevara for gluing themselves to the M25, when the outcome is prison time with Harry the Hatchet. 🪓",1
2021-11-17 16:16:39+00:00,"If you don't break the law #InsulateBritain  then you need not fear jail... Oh, wait...",1
2021-11-17 16:09:57+00:00,"Hopefully ""Big Leroy"" is keeping those #InsulateBritain protesters nice and warm.",1
2021-11-14 16:03:10+00:00,They should have asked #InsulateBritain for some numbers and ideas 😂 start gluing themselves to the turnstiles https://t.co/jxyoDN5HTi,1
2021-11-17 10:57:37+00:00,Brilliant news for a Wednesday 👏🥳🎉🍾 #TheyGotWarned #insulatebritain https://t.co/IWcFnsXbsX,1
2021-11-14 20:24:01+00:00,"🌍💚💙🌎💚💙🌏⚖️⏰#uninhabitable #ToxicEcosystem #ClimateJusticeAction 
#FrequentFlyerLevy #EndFossilFinanceChaos @LossAndDamage #ClimateEmergency #BiodiversityCrashes #BiodiversityMatters #BeAConsciousVoterX #1.5Cmax #NoPlanetB 
#WasteLessEnergy #InsulateBritain @washingtonpost https://t.co/oTwJX7mmrp",1
2021-11-17 17:10:16+00:00,"At leat the Tories didn't block traffic during a climate crisis - they'd have been imprisoned for 6 months alongside Insulate Britain members for that - no, they merely fuelled £1.6 billion of our money to their donors &amp; therefore themselves. #InsulateBritain #ToryCorruption https://t.co/LXQtOCKc7X",1
2021-11-18 07:47:42+00:00,#InsulateBritain representative on @bbc5live is making sense even with the badgering &amp; ridiculous questions. People do not want to hear it BUT they are right. Housing stock is one of the biggest contributors of CO2 emissions &amp; the government ARE FAILING US ALL! #ClimateEmergency,1
2021-11-17 22:49:25+00:00,"Some say …
The Narcissistic virtue signalling world of Emma not so Smart from #InsulateBritain who blocked road traffic but apparently drove 81,000 miles around the world 🌎 by motor vehicle
#EcoTerrorism #EmmaSmart #carbonfootprint https://t.co/bVIGCHB682",1
2021-11-17 19:58:42+00:00,Absolutely delighted that 9 morons from @InsulateLove have been jailed. They should have been jailed for 2 years each and should have served 12 months minimum. Great result &amp; well done to the High Court. #InsulateBritain,1
2021-11-12 15:22:44+00:00,@faybijou They don’t “already” block your access to your income or ban you from NHS facilities because they pinged your mobile &amp; captured you on an #InsulateBritain demo.,0
2021-11-17 12:40:31+00:00,"Democracy under attack. 
Another world is possible. 

 #RightToProtest
#climateEmergency 
#killTheBill 
#insulateBritain 
@cop26
#cop26 https://t.co/TDGHLGUSh0",1
2021-11-17 11:06:55+00:00,"BBC and SKY very slow on reporting that 
#InsulateBritain 9 people were jailed",0
2021-11-17 15:19:05+00:00,"@guardian @brandonmscales Amazing that in the this whole piece, not one person went into what the many benefits of insulation were, what the complexities are or how they intend to achieve this, apart from stopping traffic.
Glue and protest wont #InsulateBritain.",1
2021-11-17 11:35:33+00:00,I presume they are being jailed in padded cells as 1. They are clearly all bonkers and 2. They like to be well insulated. #InsulateBritain https://t.co/4qrLjQVidF,1
2021-11-16 15:27:50+00:00,Any of the #insulatebritain b3lle3nds been banged up yet? x,1
2021-11-18 10:12:26+00:00,of course no kids @toryboypierce doesn't care about the future #JeremyVine #insulatebritain,1
2021-11-17 15:18:59+00:00,"Join us and stand in solidarity with the 9 on 20th Nov. 

Facebook event 👇
https://t.co/7IsHYqm5e4

#betrayedbyourgovernment
#betrayedbyboris
#insulatebritain https://t.co/HJRis0FqvM",1
2021-11-18 03:57:09+00:00,"Controversially, I'm not shocked or alarmed that the #InsulateBritain protestors were just jailed. Though my heart goes out to them, the point of protest is to disrupt, and inevitably, disruptive movements will face crackdowns from an cowardly govt. See you comrades in 4 months!",1
2021-11-15 12:07:18+00:00,"@SoTCityCouncil imagine if #InsulateBritain #EnvironmentalActivists &amp; just generally pissed off people, who are so pissed at the #corrupt socio-economic system threw paint on hundreds of main roads that act as arterial routes into the city, just imagine if they got that idea in their heads? 😏",1
2021-11-17 11:31:29+00:00,"@PoliticsForAlI So, they won't be driving home for Christmas then... #InsulateBritain",1
2021-11-17 22:29:16+00:00,"Hey @lbc! Referring to the #InsulateBritain protesters, who have gone to prison for their conviction that saving this planet and the future of generations to come is more important than their own personal freedom, as an eco mob is biased &amp; despicable! Apologise!",1
2021-11-17 14:13:01+00:00,@Lile_sosanna Many of the rest of us will be sending #Christmas cards to the judge who rightly sent the #Thug9 from #InsulateBritain to prison.,1
2021-11-16 13:34:26+00:00,"@GBNEWS Lol, the #InsulateBritain Twat was in the road! Lol #M25",1
2021-11-17 11:59:03+00:00,"https://t.co/eirSweDeM4
Nine Insulate Britain activists jailed for breaching injunction to prevent road blockades

What a good result ! 
#InsulateBritain https://t.co/i8I3jmxBoO",1
2021-11-17 11:29:27+00:00,"@welshroots @rachaelvenables @LBC ""#InsulateBritain protesters go to prison for principles""

Being selfish and reckless thugs is not a ""principle"" that any decent person would recognise.
Fortunately, the judge saw it that way too.",1
2021-11-18 08:47:44+00:00,"I could understand if blocking roads was the only way to protest, but it isn't.  Plus...

...eco protester Smart and her husband drove 80,975 miles in 858 days in an 18-year-old [diesel] Toyota during the world tour from 2012 to 2016.😬

#InsulateBritain 

https://t.co/wznJ4kmRfN",1
2021-11-18 07:52:38+00:00,@gab_powell Great news. #InsulateBritain should all be locked up.,1
2021-11-17 17:34:19+00:00,How it Started &gt;&gt;&gt;&gt;&gt; How it Ended 😭 #InsulateBritain https://t.co/rFFNdQAWQd,0
2021-11-17 15:20:36+00:00,"@symmo1969 ""violence from the state &amp; its agents""
Then it is a good thing that no such violence has been applied to the #InsulateBritain thugs.",1
2021-11-17 11:31:53+00:00,Fuck! I've just agreed with farage again! #insulatebritain https://t.co/6PXTGtvTVz https://t.co/n88ebYhw6t,0
2021-11-12 12:38:29+00:00,"https://t.co/vioz3Fh96B
Follow my Instagram account.
Everyone Follow Me 💯.

#kanganaranuat #Instagram #InsulateBritain #instagood #SCIENTIST #Treasure #instadaily",0
2021-11-17 14:30:30+00:00,@ArtsTrapper 😂😂 #InsulateBritain jailbirds better not bend down to glue their face to the shower walls!,1
2021-11-11 09:23:41+00:00,"So much to be done to meet the Net Zero Whole Life Carbon Roadmap launched @COP26 by @UKGBC:
1) #InsulateBritain's leaky homes
2) Non-domestic #EPC reform
3) #DesignForPerformance
4) #WholeLifeCarbon mandates
5) #NetZero #NationalInfrastructure investment
https://t.co/mb3V4Uz4IL",1
2021-11-17 11:58:20+00:00,#InsulateBritain demonstrator Emma Smart announces hunger strike after being gaoled with 8 others for breaching injunction. https://t.co/7tmKr1Z90P https://t.co/RvxdUTaEmd,0
2021-11-18 07:34:59+00:00,"#GMB - What's the man crying for!!!

#InsulateBritain",1
2021-11-17 20:43:43+00:00,"@KnightBiologist Hi! the unroll you asked for: 1. A lot of people are angry at #InsulateBritain, but is sitting down… https://t.co/uqIUCqvJdS Share this if you think it's interesting. 🤖",0
2021-11-14 14:27:11+00:00,"London Bridge trending doesn't make me think the Queen is dead, but more like, that's probably where those  #insulatebritain dumbos find themselves, today.

#LondonBridge https://t.co/qGvWrdIR8p",1
2021-11-17 10:14:06+00:00,Now in courts #Highway9 #InsulateBritain,0
2021-11-18 16:16:35+00:00,"@JackMFoster Someone should tell her that addressing a stranger as ""sweetheart"" is inappropriate #justsaying #nonPC #InsulateBritain #jeremyvine",0
2021-11-17 20:17:02+00:00,Justice has been done today. #InsulateBritain have finally been held accountable. https://t.co/UTB5FzT7gp,1
2021-11-16 14:24:46+00:00,"Emma #InsulateBritain supporter just read her mitigation statement at Royal Courts of Justice. Those who were in court cheered after her she was finished. Part 2

@InsulateLove https://t.co/NyBgxejJ0D",1
2021-11-10 21:16:59+00:00,"Contact us at https://t.co/KwdPZTmjte for #CivilResistance. 
Radical evil needs radical resistance. There is no choice. We owe it to our kids and their kids and umpteen generations to come. UK Gov't cannot even #InsulateBritain. It has only done ONE FIFTH OF ITS CLIMATE TARGETS. https://t.co/nAru7V5N17",1
2021-11-16 19:12:51+00:00,"If #InsulateBritain chained themselves to the gates of puppy farms, like @WillYoung, there'd soon be no puppy farms and nearly everyone would be inspired to get insulation.

Why not do a twofer? https://t.co/0zc7sCuUVM",0
2021-11-19 11:53:01+00:00,"PPS I find it v hard to tweet about the climate crisis because I'm so completely devastated by it. So I read a lot, find inspiration, make small wins. Today's win is a German tank suit, and not having the heating on. 🔥🌏 #ClimateEmergency #InsulateBritain",1
2021-11-16 16:10:34+00:00,@PeterG4NES2019 @XRebellionUK The actual difference is that #InsulateBritain thought they were too privileged to have to face any consequences from their reckless and selfish actions.,1
2021-11-17 19:35:55+00:00,"#InsulateBritain fanatics always invoke their children's future 

but what if I don't give two hoots about your children's future, or, indeed, that of your as-yet-unborn grandchildren?",1
2021-11-16 12:08:52+00:00,"@LBC Prosecution have finished their opening argument #InsulateBritain 

The Judge tells the nine that she has two factors to consider: 

1. Did they breach the Injunction? 
2. What the sanctions should be?",0
2021-11-17 11:41:19+00:00,"@InsulateLove go on hunger strike then. Trust me, no one will care. Hope you enjoy your hunger and rot. #InsulateBritain #insulatebritainloonies

Insulate Britain activists jailed for road blocks as violent protests threatened

https://t.co/d6uR77M6WL",1
2021-11-17 13:09:45+00:00,@MichelleDewbs If your looking for a moron look in the mirror #InsulateBritain,1
2021-11-17 14:18:37+00:00,"@SteveBTooze @revoltinghippie Much love and solidarity to the heroic judge who locked up the #Thug9. Time for more judges to rise up against these vigilantes.
#InsulateBritain #ExtinctionRebellion",1
2021-11-16 11:18:11+00:00,"“The court should be aware that while this hearing only related to the 8th October there’s round of further committals in train,” says Stacey. That means more #InsulateBritain members will face trial soon.",0
2021-11-18 07:34:12+00:00,They need put in st nicks @GMB #InsulateBritain,0
2021-11-17 14:45:36+00:00,"Insulate Britain activists have been sent to prison for 3-6 months for peacefully trying to get the UK govt to do what is needed to protect citizens. 
#InsulateBritain 
#ClimateCrisis 
#ActNow 
No-one is coming to save us! 
#CivilDisobedience https://t.co/msYdbbQnBq",1
2021-11-18 02:32:56+00:00,"@PoliticsForAlI Ah thanks for this, I’m laughing so hard at all the comments I’m all warm now... poor old Bostik and all that lost trade🤣🤣🤣 #InsulateBritain",0
2021-11-18 07:41:41+00:00,@cathcartboy @TheSun @mik61scot They could use this on the M25 at an #InsulateBritain protest!,1
2021-11-14 12:32:09+00:00,This is why #InsulateBritain and #ExtinctionRebellion exist. https://t.co/Wjd0MDWz4d,1
2021-11-17 19:26:20+00:00,"@JeremyVineOn5 Yet a few weeks ago you were lambasting them....

Jeeze, just how low can your show go. #InsulateBritain",1
2021-11-18 20:29:37+00:00,"Great to speak to @TVKev from @talkRADIO to share how it will be for the #InsulateBritain 9 who have just been locked up. The journey from court, reception to the cell &amp; the wings is terrifying and going to be a shock. Their mums, dads, partners and families will be worried sick https://t.co/PU8HNfiX91",1
2021-11-17 16:29:47+00:00,Insulate prisons they are bloody cold in the winter Enjoy 😂😂😂 Nine Insulate Britain activists are jailed at the High Court #InsulateBritain https://t.co/oNRvbgQ9hh via @MailOnline,1
2021-11-18 21:50:39+00:00,"@danwootton you deserve a medal the size of a frying pan keeping your cool with these #InsulateBritain 
morons. She lost her argument the moment she started getting personal.",1
2021-11-17 11:49:11+00:00,"Nine #InsulateBritain activists have been jailed for breaching an injunction designed to stop them protesting on the M25, one of the country's busiest motorways 👇

https://t.co/VgoagHRdrB",0
2021-11-17 14:04:15+00:00,@revoltinghippie Much love &amp; solidarity to the heroic H9. Time to rise up and force our so-called leaders to tackle the climate crisis - before it's too late #InsulateBritain #ExtinctionRebellion,1
2021-11-16 15:52:06+00:00,"Knowingly destroying the next generation!  That's what you are doing if you are not fighting for change.
@InsulateLove #InsulateBritain https://t.co/ewRfexOd97",1
2021-11-18 14:52:25+00:00,"This is the angry, extreme,  hectoring face of #InsulateBritain. Why would anyone want to be associated with a group that talks down to the public and blocks major roads? Delighted to see them being put in jail, although the sentences should have been longer. https://t.co/5nT38zjfl8",1
2021-11-17 11:02:19+00:00,"God, I hope they do a strangeways and protest on the roof the prison. 😂

#insulatebritain",0
2021-11-19 00:41:02+00:00,"@GBNEWS @danwootton What are the GB News lot going to say when we start seeing anti-lockdown protesters being sent to the same prisons? 
Be careful what you wish for cowards!
#Covid19 #ClimateAction #InsulateBritain #DirectAction",1
2021-11-17 11:00:13+00:00,"@marccit1962 @LBC Personally I think it’s their brains that need the insulating 

#InsulateBritain",1
2021-11-17 19:38:38+00:00,"Wow, so peaceful protesters to spend Christmas in prison for caring about the environment whilst our government break the law, tell lies and shaft the entire country on a daily basis with zero consequence 👍
#britiangoingunder 
#InsulateBritain 
#ToryCriminals",1
2021-11-17 14:18:50+00:00,"AnnoyING #PritiFascist @pritipatel every day.
Day 245/Week 35
#Annoyance
#KillTheBill:#PoliceCrackdownBill/#PCSCbill

#ExtinctionRebellion⧖/#InsulateBritain😊🧱🥶
#ClimateStrike
#SaveGaia🌏🌍🌎

#SaveOurNHS🏥",1
2021-11-14 10:18:33+00:00,@AlexeiRomanov13 @dozecat007 @jackscht @Janekelly25 @Leew96727210 @GAULEITEROWENJ1 @AmolPartridge @A_2_Loyal @CremanteCommie @dionysuslilipu1 @ObergefreiterM @JustinBaileyart @Tararabumdeay0 @MumofFatCassie @jajhed1 @pondOFthoughts @Wurzelg3 @RANTER_DAD @LiamThorpECHO @COVID19 @BBCPM @DavidOlusoga @taylor_stevie @danroan @JamesDelingpole @MrJoshPerry @GMB @SkyNews @BBCNews @Channel4News @bbc5live @BBCr4today @BBCRadio4 @HugoWinogradsky @skygillian @NickyAACampbell @ryantubridy @coronavirus @Rentadad @TonyBlair @campbellclaret @BBCNewsnight @lottery @covid @CovOddballs @itvnews @desmondtutu @KARENGAMMON Lord Sir @Alock @SharmelSheik had a motionless body guard watching his back in the final presser. Pictures have been supressed by #InsulateBritain to ensure the shock is minimized.  #COPout26,0
2021-11-16 06:59:53+00:00,"Louis, 20 “the govt... would rather lock up pensioners than insulate their homes. They would rather lock up teachers than create 1000s of jobs. I face the prospect of being sentenced to prison on my 21st birthday' Trial starts today 🙏🏻 #InsulateBritain 
https://t.co/oQMA2Iu663",1
2021-11-17 11:30:48+00:00,Good. What absolute tossers #insulatebritain #copmorons  https://t.co/TFzn6lxS4l,1
2021-11-17 07:45:34+00:00,"@Independent Examples being #ExtinctionRebellion - driving diesel cars not electric
#InsulateBritain - people who want  insulation but don't want to pay for it.
#twitterwarriors - all moaning about environment/rights while using mobile phones packed with rare earth minerals mined by children",1
2021-11-17 17:24:09+00:00,"Jailing people for contempt of court is perfectly fair &amp; just. #InsulateBritain need to win hearts &amp; minds, not alienate people. Going to prison will not aid their cause as people will simply write them off as criminals and disregard them &amp; they mess up their lives for nothing.",1
2021-11-17 10:52:44+00:00,"National Highways are claiming £91,000 in costs. They’re trying to bankrupt them. Some of these activists have been on universal credit - but the government don’t care.

My love to the @InsulateLove 9

#insulatebritain",1
2021-11-17 11:01:46+00:00,#insulatebritain protesters going to Prison while Pedos and Rapists go free . What a Badge of Honour getting a jail sentence for trying to protect us and our children,1
2021-11-18 16:09:13+00:00,@novaramedia @BlythBrentnall It is absolutely clear that #InsulateBritain are doing a great job in bringing these issues to the public's consciousness and demonstrating that many people care about the future of our planet. They create a space for many more to support action on climate change.,1
2021-11-17 12:50:23+00:00,"@InsulateLove get between 3 and 6 months in Prison.

The general population cheer.

But #InsulateBritain still seem delusional that they have a cause worth, by their leaders admission, killing people for.

#EcoTerrorists who deserve more than a few months in prison.",1
2021-11-17 16:31:19+00:00,That person have heart attack on ambulance have died while stuck on Motorway during #InsulateBritain protestors??,1
2021-11-18 21:56:21+00:00,@honeybadgeronyt @GBNEWS Watch that stupid fish wife from #InsulateBritain,1
2021-11-18 07:31:43+00:00,"He seems a bit more lucid than that beardy nutter..
#InsulateBritain @GBNEWS",1
2021-11-17 10:50:35+00:00,"Anyone who thinks that the climate and biodiversity crisis will be averted without many more of us being imprisoned, and worse, simply does not understand the power of the vested interests we are fighting. #InsulateBritain #ExtinctionRebellion",1
2021-11-17 10:57:07+00:00,"@LBC 👏👏👏
Let me buy that judge a pint! 😁

#InsulateBritain",1
2021-11-12 12:51:30+00:00,"@grantshapps @NationalHways You know what would REALLY be ‘Excellent news’? 

Your government preventing 8,500 deaths from fuel poverty this winter.

How about saving pensioners lives rather than imprisoning them?

How about protecting young people’s futures instead of imprisoning them?

#InsulateBritain",1
2021-11-17 12:01:18+00:00,"@James_J_Marlow Sadly many of us are not surprised by this at all.
It is ""just"" another example of the vile things they think, say and do.

Groups like #InsulateBritain also regularly use the word ""rape"" too, with no regard at all for the terrible effects of that awful crime against women,",1
2021-11-18 18:11:21+00:00,I’ll be talking to @TVKev on @talkRADIO tonight about the #InsulateBritain 9 who have been locked up. I’m going to speak more about the impact on them &amp; their families right now &amp; in the coming months &amp; beyond #prison. I’ll also question if #prison should be used in this way? 🤷🏼 https://t.co/O56k07c2vK,1
2021-11-16 16:30:30+00:00,"I am hosting this debate tonight @ 6pm if anyone is interested in coming along, just shoot me a message! #InsulateBritain #debate #ExtinctionRebellion https://t.co/sLUjDsoH54",0
2021-11-16 22:21:26+00:00,"@BenAnde35091840 @SteveBTooze @rachaelvenables @LBC Yet this @InsulateLove ""hero"" is crying over a single night in a (relatively) safe and comfortable UK prison.

Mandala spent 27 years as a black man in a prison in racist South Africa.

#insulatebritain #ExtinctionRebellion activists really are both privileged and pathetic.",1
2021-11-17 11:49:24+00:00,"@RealMediaGB Yes, in the face of a few greedy politicians, this ruling against the selfish Thug 9 from #InsulateBritain does give us good reason to believe that democracy and justice are both alive and very much well here in the UK in 2021.",1
